0.9847006797790527, 8.0, 0
1.868485450744629, 16.0, 0
2.749997615814209, 24.0, 0
3.558615207672119, 28.0, 0.1
4.4460203647613525, 36.1, 0.1
5.280784845352173, 40.2, 0.2
6.166964054107666, 48.400000000000006, 0.2
7.06952166557312, 56.60000000000001, 0.2
7.909990310668945, 60.80000000000001, 0.30000000000000004
8.802002429962158, 69.10000000000001, 0.30000000000000004
9.691694498062134, 77.4, 0.30000000000000004
10.528767585754395, 81.60000000000001, 0.4
11.423537731170654, 90.00000000000001, 0.4
12.304460763931274, 98.30000000000001, 0.4
13.176218032836914, 106.60000000000001, 0.4
14.058627843856812, 115.00000000000001, 0.4
14.933403491973877, 123.30000000000001, 0.4
15.825209856033325, 131.70000000000002, 0.4
16.6938636302948, 140.00000000000003, 0.4
17.573399782180786, 148.40000000000003, 0.4
18.440523624420166, 156.70000000000005, 0.4
19.309284925460815, 165.00000000000006, 0.4
20.196876049041748, 173.40000000000006, 0.4
21.07868766784668, 181.80000000000007, 0.4
21.913408041000366, 186.00000000000006, 1.4
22.800343990325928, 195.20000000000005, 1.4
23.689208030700684, 204.40000000000003, 1.4
24.577529668807983, 213.60000000000002, 1.4
25.38170337677002, 221.70000000000002, 1.4
26.269590854644775, 230.9, 1.4
27.148169994354248, 240.1, 1.4
28.039286851882935, 249.29999999999998, 1.4
28.914148092269897, 258.49999999999994, 1.4
29.806108474731445, 267.69999999999993, 1.4
30.674139738082886, 276.8999999999999, 1.4
31.541388750076294, 286.0999999999999, 1.4
32.42394232749939, 295.2999999999999, 1.4
33.26577877998352, 300.2999999999999, 2.4
34.15334224700928, 310.3999999999999, 2.4
35.037087202072144, 320.49999999999994, 2.4
35.930737257003784, 330.59999999999997, 2.4
36.82111644744873, 340.7, 2.4
37.71746349334717, 350.8, 2.4
38.60995960235596, 360.90000000000003, 2.4
39.502930879592896, 371.00000000000006, 2.4
40.393473863601685, 381.1000000000001, 2.4
41.281636238098145, 391.2000000000001, 2.4
42.16838765144348, 401.3000000000001, 2.4
43.0541307926178, 411.40000000000015, 2.4
43.92907476425171, 421.50000000000017, 2.4
44.8088264465332, 431.6000000000002, 2.4
45.6487398147583, 437.4000000000002, 3.4
46.536256551742554, 448.4000000000002, 3.4
47.42360234260559, 459.4000000000002, 3.4
48.29640293121338, 470.4000000000002, 3.4
49.181575298309326, 481.4000000000002, 3.4
50.0674843788147, 492.4000000000002, 3.4
50.95263409614563, 503.4000000000002, 3.4
51.83277106285095, 514.4000000000002, 3.4
52.72183561325073, 525.4000000000002, 3.4
53.60721969604492, 536.4000000000002, 3.4
54.47531485557556, 547.3000000000002, 3.4
55.362146615982056, 558.3000000000002, 3.4
56.247506618499756, 569.3000000000002, 3.4
57.13224387168884, 580.3000000000002, 3.4
57.973034620285034, 587.0000000000002, 4.4
58.8479118347168, 598.8000000000002, 4.4
59.74153470993042, 610.7000000000002, 4.4
60.64291548728943, 622.6000000000001, 4.4
61.52632546424866, 634.5000000000001, 4.4
62.41005611419678, 646.4000000000001, 4.4
63.295541286468506, 658.3000000000001, 4.4
64.18256688117981, 670.2, 4.4
65.06860780715942, 682.1, 4.4
65.95280313491821, 694.0, 4.4
66.85217761993408, 706.0, 4.4
67.73476910591125, 717.9, 4.4
68.62033605575562, 729.8, 4.4
69.50455260276794, 741.6999999999999, 4.4
70.37682223320007, 753.4999999999999, 4.4
71.21358275413513, 760.9999999999999, 5.4
72.10038352012634, 773.7999999999998, 5.4
72.99063277244568, 786.5999999999998, 5.4
73.86694407463074, 799.2999999999998, 5.4
74.75341987609863, 812.0999999999998, 5.4
75.64283680915833, 824.8999999999997, 5.4
76.53063893318176, 837.6999999999997, 5.4
77.42025136947632, 850.4999999999997, 5.4
78.3015296459198, 863.2999999999996, 5.4
79.18411755561829, 876.0999999999996, 5.4
80.0743339061737, 888.8999999999995, 5.4
80.94929385185242, 901.5999999999996, 5.4
81.83558082580566, 914.3999999999995, 5.4
82.72364068031311, 927.1999999999995, 5.4
83.62761807441711, 940.0999999999995, 5.4
84.51921033859253, 952.8999999999994, 5.4
85.34235739707947, 961.0999999999995, 6.4
86.2251148223877, 974.6999999999995, 6.4
87.1086196899414, 988.2999999999995, 6.4
87.97465419769287, 1001.7999999999995, 6.4
88.8610429763794, 1015.4999999999995, 6.4
89.75786900520325, 1029.1999999999996, 6.4
90.64806342124939, 1042.8999999999996, 6.4
91.52975249290466, 1056.4999999999995, 6.4
92.4132559299469, 1070.0999999999995, 6.4
93.30335569381714, 1083.7999999999995, 6.4
94.19319796562195, 1097.4999999999995, 6.4
95.09385371208191, 1111.1999999999996, 6.4
95.98130416870117, 1124.8999999999996, 6.4
96.87103033065796, 1138.5999999999997, 6.4
97.75757622718811, 1152.2999999999997, 6.4
98.6497392654419, 1165.9999999999998, 6.4
99.52257633209229, 1179.5999999999997, 6.4
100.41073274612427, 1193.2999999999997, 6.4
101.25124335289001, 1202.4999999999998, 7.4
102.131662607193, 1216.9999999999998, 7.4
102.97308850288391, 1227.1999999999998, 7.5
103.84478640556335, 1241.6999999999998, 7.5
104.73377919197083, 1256.3999999999999, 7.5
105.62262964248657, 1271.1, 7.5
106.5018584728241, 1285.6999999999998, 7.5
107.38860297203064, 1300.2999999999997, 7.5
108.25986051559448, 1314.7999999999997, 7.5
109.15275549888611, 1329.4999999999998, 7.5
110.046151638031, 1344.1999999999998, 7.5
110.93768310546875, 1358.7999999999997, 7.5
111.81352925300598, 1373.3999999999996, 7.5
112.70147967338562, 1387.9999999999995, 7.5
